hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,id
HV0003,B03404,B03404,2/1/25 10:28,2/1/25 10:29,2/1/25 10:30,2/1/25 10:54,78,254,4.5,1416,11.11,0,0.29,1.05,0,0,0,19.88,N,N,N,N,N,0,9796
HV0003,B03404,B03404,5/5/25 19:18,5/5/25 19:27,5/5/25 19:27,5/5/25 19:31,67,14,0.65,249,7.1,0,0.18,0.63,0,0,3,4,N,N,N,N,N,0,9797
HV0003,B03404,B03404,2/17/25 8:59,2/17/25 9:01,2/17/25 9:02,2/17/25 9:21,127,3,4.56,1147,20.62,0,0.52,1.83,0,0,0,19.7,N,N,N,N,N,0,9798
HV0005,B03406,,5/28/25 8:35,5/28/25 8:42,5/28/25 8:43,5/28/25 9:00,137,141,2.882,1049,16.83,0,0.42,1.49,2.75,0,3.45,14.71,N,N,N,N,N,1.5,9799
HV0003,B03404,B03404,4/30/25 21:05,4/30/25 21:14,4/30/25 21:15,4/30/25 21:29,14,261,6.66,855,21.99,6.94,0.51,2.57,2.75,0,0,18.05,N,N,N,N,N,1.5,9800
HV0003,B03404,B03404,4/9/25 14:02,4/9/25 14:06,4/9/25 14:06,4/9/25 14:21,90,137,1.55,910,16.44,0,0.37,1.42,2.75,0,0,11.36,N,N,N,N,N,1.5,9801
HV0005,B03406,,5/8/25 0:03,5/8/25 0:06,5/8/25 0:07,5/8/25 0:17,256,112,1.675,604,12.71,0,0.28,1,0,0,0,8.5,N,N,N,N,N,0,9802
HV0003,B03404,B03404,2/2/25 20:41,2/2/25 20:45,2/2/25 20:45,2/2/25 21:52,132,265,38.53,4022,104.66,8.69,2.68,0,0,2.5,0,101.41,N,N,N,N,N,0,9803
HV0003,B03404,B03404,2/18/25 2:53,2/18/25 2:57,2/18/25 2:57,2/18/25 3:05,198,160,1.83,455,11.61,0,0.29,1.03,0,0,3,6.91,N,N,N,N,N,0,9804
HV0003,B03404,B03404,1/18/25 5:30,1/18/25 5:23,1/18/25 5:32,1/18/25 5:47,263,129,7.79,849,23.04,6.94,0.63,2.66,2.75,0,0,20.43,N,N,N,N,N,0,9805
HV0003,B03404,B03404,5/3/25 19:10,5/3/25 19:12,5/3/25 19:13,5/3/25 19:30,114,137,2.14,1024,18.12,0,0.41,1.6,2.75,0,0,13.4,N,N,N,N,N,1.5,9806
HV0003,B03404,B03404,2/23/25 21:12,2/23/25 21:17,2/23/25 21:17,2/23/25 21:35,56,130,6.38,1083,27.76,0,0.69,2.47,0,0,0,20.23,N,N,N,N,N,0,9807
HV0003,B03404,B03404,1/4/25 20:31,1/4/25 20:35,1/4/25 20:37,1/4/25 20:46,89,71,1.43,573,9.7,0,0.26,0.86,0,0,0,8.04,N,N,N,N,N,0,9808
HV0005,B03406,,5/23/25 12:25,5/23/25 12:30,5/23/25 12:31,5/23/25 12:41,126,167,1.099,599,9.66,0,0.24,0.86,0,0,0,7.63,N,N,N,N,N,0,9809
HV0003,B03404,B03404,4/26/25 0:45,4/26/25 0:50,4/26/25 0:51,4/26/25 1:12,68,243,9.94,1237,33.57,0,0.83,3.09,2.75,0,0,26.83,N,N,N,N,N,1.5,9810
HV0003,B03404,B03404,1/2/25 18:23,1/2/25 18:25,1/2/25 18:26,1/2/25 18:43,76,132,6.6,1022,26.15,0,0.79,2.55,0,2.5,0,19.55,N,N,N,N,N,0,9811
HV0003,B03404,B03404,3/12/25 20:34,3/12/25 20:40,3/12/25 20:40,3/12/25 20:56,229,113,3.04,951,24.74,0,0.61,2.33,2.75,0,0,16.64,N,N,N,N,Y,1.5,9812
HV0005,B03406,,3/26/25 19:09,3/26/25 19:15,3/26/25 19:16,3/26/25 19:48,41,164,6.723,1864,31.95,0,0.8,2.83,2.75,0,7.97,31.12,N,N,N,N,N,1.5,9813
HV0003,B03404,B03404,5/21/25 5:51,5/21/25 5:52,5/21/25 5:53,5/21/25 5:57,79,144,1.03,255,11.93,0,0.26,1.04,2.75,0,1,5.24,N,N,N,N,N,1.5,9814
HV0005,B03406,,4/3/25 20:36,4/3/25 20:40,4/3/25 20:40,4/3/25 20:58,234,140,3.456,1073,20.39,0,0.51,1.81,2.75,0,0,15.76,N,N,N,N,N,1.5,9815
HV0005,B03406,,5/8/25 22:06,5/8/25 22:08,5/8/25 22:09,5/8/25 22:41,7,102,10.802,1930,34.12,0,0.85,3.03,0,0,0,34.86,N,N,N,N,N,0,9816
HV0003,B03404,B03404,3/30/25 4:19,3/30/25 4:22,3/30/25 4:23,3/30/25 4:46,87,138,15.04,1407,58.64,6.94,1.43,6.04,2.75,2.5,0,38.45,N,N,N,N,N,1.5,9817
HV0005,B03406,,2/25/25 15:55,,2/25/25 15:58,2/25/25 16:47,133,35,5.83,2922,37.52,0,0.94,3.33,0,0,0,36.45,N,N,N,N,N,0,9818
HV0003,B03404,B03404,2/14/25 13:20,2/14/25 13:25,2/14/25 13:27,2/14/25 13:52,263,42,3.62,1491,20.82,0,0.56,1.97,0,0,3.7,19.41,N,N,N,N,N,0,9819
HV0003,B03404,B03404,5/1/25 17:35,5/1/25 17:40,5/1/25 17:40,5/1/25 17:45,162,229,1.02,306,18.17,0,0.42,1.6,2.75,0,0,9.52,N,N,N,N,N,1.5,9820
HV0003,B03404,B03404,2/11/25 8:35,2/11/25 8:37,2/11/25 8:39,2/11/25 8:58,61,35,2.01,1131,17.74,0,0.44,1.57,0,0,0,17.25,N,N,N,N,N,0,9821
HV0005,B03406,,2/22/25 3:43,,2/22/25 3:48,2/22/25 4:19,233,37,7.181,1886,31.73,2.24,0.85,3.01,2.75,0,0,28.19,N,N,N,N,N,1.5,9822
HV0003,B03404,B03404,3/8/25 11:06,3/8/25 11:10,3/8/25 11:10,3/8/25 11:33,164,66,6.34,1365,37.05,0,0.89,3.3,2.75,0,0,23.53,N,N,N,N,N,1.5,9823
HV0003,B03404,B03404,3/8/25 6:07,3/8/25 6:10,3/8/25 6:12,3/8/25 6:32,208,18,6.52,1193,14.91,0,0.37,1.3,0,0,0,21.26,N,N,N,N,N,0,9824
HV0005,B03406,,5/26/25 6:06,5/26/25 6:08,5/26/25 6:09,5/26/25 6:12,213,126,0.724,181,5.67,0,0.13,0.45,0,0,0,4,N,N,N,N,N,0,9825
HV0005,B03406,,1/3/25 10:44,,1/3/25 10:47,1/3/25 11:06,146,112,2.479,1175,18.81,0,0.49,1.58,0,0,0,15.79,N,N,N,N,Y,0,9826
HV0005,B03406,,5/10/25 23:59,5/11/25 0:12,5/11/25 0:13,5/11/25 1:00,148,77,8.927,2842,53.77,0,1.34,4.77,2.75,0,0,43.43,N,N,N,N,N,1.5,9827
HV0005,B03406,,5/17/25 18:09,5/17/25 18:13,5/17/25 18:14,5/17/25 18:33,87,114,1.915,1157,14.88,0,0.37,1.32,2.75,0,0,19.83,N,N,N,N,N,1.5,9828
HV0003,B03404,B03404,4/27/25 18:13,4/27/25 18:15,4/27/25 18:17,4/27/25 18:25,163,237,0.88,475,24.99,0,0.59,2.21,2.75,0,0,13.97,N,N,N,N,N,1.5,9829
HV0005,B03406,,3/14/25 10:50,3/14/25 10:51,3/14/25 10:52,3/14/25 11:34,138,158,11.021,2520,48.09,3.87,1.3,4.83,2.75,2.5,0,41.14,N,N,N,N,N,1.5,9830
HV0005,B03406,,4/6/25 19:26,4/6/25 19:31,4/6/25 19:31,4/6/25 19:34,166,166,0.847,214,7.17,0,0.18,0.64,0,0,0,4,N,N,N,N,N,0,9831
HV0005,B03406,,5/14/25 20:39,5/14/25 20:42,5/14/25 20:43,5/14/25 21:02,263,87,6.849,1094,32.59,0,0.73,2.59,2.75,0,0,22.75,N,N,N,N,N,1.5,9832
HV0003,B03404,B03404,4/10/25 23:40,4/10/25 23:42,4/10/25 23:44,4/10/25 23:51,174,94,1.42,421,12.48,0,0.31,1.11,0,0,0,6.45,N,N,N,N,N,0,9833
HV0003,B03404,B03404,2/16/25 22:01,2/16/25 22:03,2/16/25 22:04,2/16/25 22:24,18,265,9.04,1212,22.95,0,0.57,2.04,0,0,0,26.38,N,N,N,N,N,0,9834
HV0005,B03406,,4/7/25 11:36,4/7/25 11:39,4/7/25 11:40,4/7/25 11:58,208,138,8.289,1092,33.01,7.59,1.01,3.82,0,2.5,0,22.81,N,N,N,N,N,0,9835
HV0005,B03406,,2/23/25 23:12,,2/23/25 23:17,2/23/25 23:30,49,232,3.293,808,17.16,0,0.39,1.4,2.75,0,0,12.37,N,N,N,N,N,1.5,9836
HV0005,B03406,,1/9/25 18:56,,1/9/25 19:01,1/9/25 19:10,211,90,1.2,576,10.24,0,0.28,0.91,2.75,0,0,7.26,N,N,N,N,N,1.5,9837
HV0005,B03406,,4/27/25 9:27,4/27/25 9:30,4/27/25 9:31,4/27/25 11:05,190,65,5.653,5617,40.79,0,1.02,3.62,0,0,0,71.23,N,N,N,N,N,0,9838
HV0005,B03406,,3/23/25 18:57,3/23/25 19:00,3/23/25 19:01,3/23/25 19:07,255,256,0.918,356,7.85,0,0.2,0.7,0,0,0,4.91,N,N,N,N,N,0,9839
HV0005,B03406,,1/18/25 18:00,,1/18/25 17:54,1/18/25 18:21,239,112,5.311,1618,36.4,0,1,3.23,2.75,0,8.08,23.03,N,N,N,N,N,1.5,9840
HV0003,B03404,B03404,3/29/25 18:50,3/29/25 18:53,3/29/25 18:55,3/29/25 19:05,254,3,0.95,617,9.86,0,0.25,0.87,0,0,0,7.57,N,N,N,N,N,0,9841
HV0003,B03404,B03404,4/24/25 15:14,4/24/25 15:16,4/24/25 15:17,4/24/25 15:55,45,230,3.71,2309,60.45,0,1.48,5.37,2.75,0,5,29.66,N,N,N,N,N,1.5,9842
HV0003,B03404,B03404,4/29/25 4:40,4/29/25 4:30,4/29/25 4:33,4/29/25 4:43,139,132,5.74,596,23.59,0,0.6,2.31,0,2.5,3,27,N,N,N,N,N,0,9843
HV0003,B03404,B03404,4/16/25 8:02,4/16/25 8:03,4/16/25 8:04,4/16/25 8:32,257,246,7.96,1711,49.08,6.94,1.19,4.97,2.75,0,6.49,28.51,N,N,N,N,N,1.5,9844
HV0003,B03404,B03404,5/8/25 17:31,5/8/25 17:43,5/8/25 17:44,5/8/25 18:18,196,215,6.89,2024,27.71,0,0.7,2.49,0,0,0,30.15,N,N,N,N,N,0,9845
HV0005,B03406,,1/10/25 16:24,,1/10/25 16:26,1/10/25 16:41,56,226,4.724,892,17.91,0,0.49,1.59,0,0,0,15.15,N,N,N,N,N,0,9846
HV0003,B03404,B03404,4/2/25 0:02,4/2/25 0:03,4/2/25 0:03,4/2/25 0:19,75,213,6.79,948,22.8,0,0.57,2.01,0,0,0,19.47,N,N,N,N,N,0,9847
HV0003,B03404,B03404,1/16/25 17:44,1/16/25 17:45,1/16/25 17:47,1/16/25 18:30,230,1,17.54,2590,132.24,20.34,3.69,0,0,2.5,0,69.75,N,N,N,N,N,1.5,9848
HV0003,B03404,B03404,3/23/25 12:09,3/23/25 12:11,3/23/25 12:13,3/23/25 13:07,230,265,20.43,3215,103.43,18.16,2.55,0,0,0,0,65.93,N,N,N,N,N,1.5,9849
HV0003,B03404,B03404,4/24/25 13:14,4/24/25 13:15,4/24/25 13:17,4/24/25 13:23,74,41,0.92,386,11.06,0,0.28,0.99,0,0,0,5.9,N,N,N,N,N,0,9850
HV0005,B03406,,2/20/25 7:53,,2/20/25 8:00,2/20/25 8:29,231,161,3.75,1740,23.11,0,0.58,2.05,2.75,0,0,22.09,N,N,N,N,N,1.5,9851
HV0003,B03404,B03404,2/13/25 18:35,2/13/25 18:39,2/13/25 18:39,2/13/25 18:49,86,117,1.7,571,12.51,0,0.31,1.11,0,0,0,7.86,N,N,N,N,N,0,9852
HV0003,B03404,B03404,3/21/25 16:33,3/21/25 16:36,3/21/25 16:37,3/21/25 16:58,208,32,4.11,1237,23.34,0,0.59,2.07,0,0,0,18.27,N,N,N,N,N,0,9853
HV0005,B03406,,5/16/25 16:19,5/16/25 16:22,5/16/25 16:23,5/16/25 17:01,261,164,5.18,2264,32.04,0,0.8,2.84,2.75,0,9.98,30.27,N,N,N,N,N,1.5,9854
HV0003,B03404,B03404,1/17/25 2:14,1/17/25 2:18,1/17/25 2:20,1/17/25 2:26,140,141,1.12,382,9.85,0,0.23,0.88,0.75,0,0,5.24,Y,N,N,N,N,1.5,9855
HV0005,B03406,,5/27/25 14:35,5/27/25 14:39,5/27/25 14:40,5/27/25 14:48,203,203,1.702,468,9.71,0,0.22,0.77,0,0,0,7.15,N,N,N,N,N,0,9856
HV0003,B03404,B03404,4/27/25 23:30,4/27/25 23:37,4/27/25 23:39,4/28/25 0:16,132,151,20.09,2251,52.02,6.94,1.31,5.45,0,2.5,10.23,51.1,N,N,N,N,N,0,9857
HV0005,B03406,,4/15/25 4:49,4/15/25 4:51,4/15/25 4:51,4/15/25 4:54,156,156,0.884,194,6.16,0,0.15,0.55,0,0,0,4,N,N,N,N,N,0,9858
HV0003,B03404,B03404,4/10/25 13:14,4/10/25 13:16,4/10/25 13:18,4/10/25 13:29,137,164,0.76,708,11.3,0,0.24,0.96,2.75,0,0,8.22,N,N,N,N,N,1.5,9859
HV0003,B03404,B03404,1/20/25 12:17,1/20/25 12:19,1/20/25 12:20,1/20/25 12:30,69,168,1.68,646,7.92,0,0.22,0.71,0,0,0,8.56,N,N,N,N,N,0,9860
HV0003,B03404,B03404,5/7/25 15:20,5/7/25 15:11,5/7/25 15:17,5/7/25 15:54,34,138,10.5,2246,41.69,0,1.06,3.93,0,2.5,0,38.25,N,N,N,N,N,0,9861
HV0003,B03404,B03404,2/15/25 18:32,2/15/25 18:36,2/15/25 18:36,2/15/25 18:44,249,113,0.85,443,9.6,0,0.21,0.89,2.75,0,0,5.46,N,N,N,N,N,1.5,9862
HV0003,B03404,B03404,5/20/25 1:23,5/20/25 1:25,5/20/25 1:26,5/20/25 1:37,210,210,2.61,658,15.13,0,0.4,1.44,0,0,0,10.31,N,N,N,N,N,0,9863
HV0003,B03404,B03404,2/23/25 23:37,2/23/25 23:43,2/23/25 23:44,2/23/25 23:49,212,248,0.73,303,8.05,0,0.2,0.71,0,0,0,6.85,N,N,N,N,N,0,9864
HV0005,B03406,,4/6/25 13:48,4/6/25 13:53,4/6/25 13:54,4/6/25 13:59,217,217,0.549,353,5.85,0,0.15,0.52,0,0,0,4.57,N,N,N,N,Y,0,9865
HV0003,B03404,B03404,2/15/25 0:33,2/15/25 0:38,2/15/25 0:38,2/15/25 0:51,223,263,5.64,747,22.27,6.94,0.59,2.71,2.75,0,0,15.83,N,N,N,N,N,0,9866
HV0003,B03404,B03404,3/13/25 12:12,3/13/25 12:14,3/13/25 12:15,3/13/25 12:34,88,233,5.54,1178,34.34,0,0.82,3.04,2.75,0,0,21.25,N,N,N,N,N,1.5,9867
HV0005,B03406,,2/2/25 11:32,,2/2/25 11:40,2/2/25 11:51,261,87,1.066,664,9.28,0,0.23,0.82,2.75,0,0,8.17,N,N,N,N,N,1.5,9868
HV0003,B03404,B03404,5/14/25 7:51,5/14/25 7:57,5/14/25 7:58,5/14/25 8:02,213,213,0.7,243,8.92,0,0.22,0.79,0,0,0,4.48,N,N,N,N,N,0,9869
HV0003,B03404,B03404,1/20/25 0:32,1/20/25 0:35,1/20/25 0:36,1/20/25 1:03,14,37,10.29,1625,33.12,0,0.91,2.94,0,0,0,29.78,N,N,N,N,N,0,9870
HV0003,B03404,B03404,3/20/25 7:30,3/20/25 7:33,3/20/25 7:33,3/20/25 7:49,107,140,3.33,935,42.36,0,1.03,3.77,2.75,0,0,22.52,N,N,N,N,N,1.5,9871
HV0003,B03404,B03404,1/27/25 10:01,1/27/25 10:04,1/27/25 10:04,1/27/25 10:13,253,53,2.88,537,13.1,0,0.36,1.16,0,0,1,9.14,N,N,N,N,N,0,9872
HV0005,B03406,,4/28/25 21:23,4/28/25 21:26,4/28/25 21:27,4/28/25 21:42,20,119,3.82,947,21.68,0,0.45,1.58,0,0,0,15.01,N,N,N,N,N,0,9873
HV0005,B03406,,5/29/25 20:51,5/29/25 20:59,5/29/25 20:59,5/29/25 21:23,246,170,2.711,1450,25.05,0,0.57,2.03,2.75,0,4.47,20.32,N,N,N,N,N,1.5,9874
HV0005,B03406,,4/18/25 10:20,4/18/25 10:11,4/18/25 10:11,4/18/25 10:29,191,196,7.356,1117,28.45,0,0.71,2.52,0,0,0,21.74,N,N,N,N,N,0,9875
HV0003,B03404,B03404,1/6/25 9:44,1/6/25 9:45,1/6/25 9:47,1/6/25 10:24,88,163,6.41,2235,47.08,0,1.25,4.17,2.75,0,0,34.27,N,N,N,N,Y,1.5,9876
HV0003,B03404,B03404,3/3/25 18:09,3/3/25 18:11,3/3/25 18:12,3/3/25 18:29,144,246,3.41,1018,42.74,0,1.1,4.03,2.75,0,0,23.59,N,N,N,N,N,1.5,9877
HV0003,B03404,B03404,2/15/25 2:11,2/15/25 2:13,2/15/25 2:14,2/15/25 2:21,114,224,1.15,388,20.87,0,0.48,1.86,2.75,0,0,9.74,N,N,N,N,N,1.5,9878
HV0003,B03404,B03404,1/6/25 7:00,1/6/25 6:49,1/6/25 7:05,1/6/25 8:15,178,265,30.11,4192,99.54,0,2.74,8.83,0,0,0,86.18,N,N,N,N,N,0,9879
HV0003,B03404,B03404,4/23/25 22:01,4/23/25 22:14,4/23/25 22:15,4/23/25 22:42,170,181,10.92,1587,43.57,6.94,1.06,4.48,2.75,0,5.88,31.43,N,N,N,N,N,1.5,9880
HV0003,B03404,B03404,4/23/25 20:02,4/23/25 20:08,4/23/25 20:08,4/23/25 20:15,229,263,1.89,411,29.26,0,0.69,2.59,2.75,0,0,13.88,N,N,N,N,N,1.5,9881
HV0003,B03404,B03404,2/27/25 19:01,2/27/25 19:04,2/27/25 19:04,2/27/25 19:11,113,114,0.8,392,10.1,0,0.21,0.89,2.75,0,0,4.9,N,N,N,N,N,1.5,9882
HV0005,B03406,,4/9/25 12:53,4/9/25 12:55,4/9/25 12:56,4/9/25 13:21,159,200,11.261,1506,36.54,0.13,0.92,3.26,0,0,0,31.21,N,N,N,N,N,0,9883
HV0003,B03404,B03404,5/22/25 5:55,5/22/25 6:01,5/22/25 6:01,5/22/25 6:13,218,28,3.1,741,15.16,0,0.38,1.36,0,0,0,12.84,N,N,N,N,N,0,9884
HV0003,B03404,B03404,4/19/25 16:31,4/19/25 16:34,4/19/25 16:36,4/19/25 16:52,159,169,2.44,905,16.72,0,0.41,1.49,0,0,0,12.58,N,N,N,N,N,0,9885
HV0003,B03404,B03404,3/8/25 21:08,3/8/25 21:10,3/8/25 21:12,3/8/25 21:32,79,265,4.76,1210,35.17,16.06,0.87,0,0,0,7.87,28.93,N,N,N,N,N,1.5,9886
HV0005,B03406,,2/12/25 22:09,,2/12/25 22:20,2/12/25 22:58,132,238,20.133,2286,56.85,6.47,1.58,5.84,2.75,2.5,0,49.78,N,N,N,N,N,0,9887
HV0005,B03406,,3/23/25 15:09,3/23/25 15:10,3/23/25 15:11,3/23/25 15:18,255,256,0.776,438,9.52,0,0.16,0.58,0,0,0,5.53,N,N,N,N,N,0,9888
HV0003,B03404,B03404,2/14/25 0:24,2/14/25 0:26,2/14/25 0:27,2/14/25 1:21,50,37,15.83,3291,26.8,3.47,0.64,2.68,0.75,0,0,40.58,Y,Y,N,N,N,1.5,9889
HV0003,B03404,B03404,4/20/25 0:57,4/20/25 1:00,4/20/25 1:00,4/20/25 1:05,150,123,1.06,268,9.79,0,0.24,0.87,0,0,0,4.91,N,N,N,N,N,0,9890
HV0003,B03404,B03404,5/22/25 8:21,5/22/25 8:23,5/22/25 8:23,5/22/25 8:38,143,162,1.76,883,56.82,0,1.38,5.03,2.75,0,1,28.39,N,N,N,N,N,1.5,9891
HV0003,B03404,B03404,2/7/25 4:05,2/7/25 3:56,2/7/25 3:58,2/7/25 4:39,225,68,10.03,2454,33.96,3.47,0.81,3.32,0.75,0,0,21.38,Y,Y,N,N,N,1.5,9892
HV0005,B03406,,2/9/25 18:30,,2/9/25 18:33,2/9/25 18:58,49,177,3.846,1518,22.45,0,0.5,1.77,0,0,0,23.05,N,N,N,N,N,0,9893
HV0005,B03406,,1/2/25 21:42,,1/2/25 21:45,1/2/25 21:55,257,189,1.579,567,14.18,0,0.35,1.12,0,0,4,7.69,N,N,N,N,N,0,9894
HV0003,B03404,B03404,5/5/25 6:37,5/5/25 6:45,5/5/25 6:47,5/5/25 7:10,254,60,4.06,1346,18.16,0,0.49,1.71,0,0,0,19.3,N,N,N,N,N,0,9895
HV0003,B03404,B03404,5/22/25 6:32,5/22/25 6:37,5/22/25 6:37,5/22/25 6:56,163,231,4.59,1156,37,0,0.89,3.28,2.75,0,0,18.13,N,N,N,N,N,1.5,9896
HV0003,B03404,B03404,5/1/25 8:40,5/1/25 8:21,5/1/25 8:21,5/1/25 9:03,188,55,7.73,2515,35.89,0,0.9,3.18,0,0,0,37.29,N,N,N,N,N,0,9897
HV0003,B03404,B03404,1/24/25 23:53,1/24/25 23:57,1/24/25 23:57,1/25/25 0:18,209,48,6.48,1306,27.52,0,0.76,2.59,2.75,0,0,21.5,N,N,N,N,N,1.5,9898
HV0005,B03406,,3/26/25 16:07,3/26/25 16:17,3/26/25 16:17,3/26/25 16:33,92,82,2.877,958,21.33,0,0.5,1.79,0,0,0,14.93,N,N,N,N,Y,0,9899
HV0005,B03406,,5/25/25 23:24,5/25/25 23:29,5/25/25 23:29,5/25/25 23:44,228,65,3.044,866,23.34,0,0.58,2.07,0,0,0,15.59,N,N,N,N,N,0,9900
HV0003,B03404,B03404,3/16/25 20:11,3/16/25 20:14,3/16/25 20:14,3/16/25 20:17,107,170,0.64,168,9.63,0,0.19,0.8,2.75,0,0,4,N,N,N,N,N,1.5,9901
HV0005,B03406,,2/1/25 17:39,,2/1/25 17:50,2/1/25 18:24,262,255,6.537,2025,41.78,0.54,1.06,3.76,2.75,0,0,30.09,N,N,N,N,N,1.5,9902
HV0003,B03404,B03404,1/19/25 11:40,1/19/25 11:41,1/19/25 11:43,1/19/25 11:52,48,234,1.96,567,15.45,0,0.41,1.45,2.75,0,0,8.18,N,N,N,N,N,1.5,9903
HV0005,B03406,,3/23/25 9:57,3/23/25 9:58,3/23/25 9:59,3/23/25 10:20,74,230,6.551,1262,24.38,0,0.61,2.16,2.75,0,0,22.06,N,N,N,N,N,1.5,9904
HV0003,B03404,B03404,2/12/25 19:00,2/12/25 19:03,2/12/25 19:04,2/12/25 19:37,79,216,13.5,1992,63.85,6.94,1.56,6.28,2.75,0,12.2,37.72,N,N,N,N,N,1.5,9905
HV0005,B03406,,1/17/25 18:42,,1/17/25 18:47,1/17/25 18:58,75,236,1.091,670,10.52,0,0.29,0.93,2.75,0,0,8.02,N,N,N,N,N,0,9906
HV0003,B03404,B03404,3/17/25 8:38,3/17/25 8:41,3/17/25 8:41,3/17/25 8:53,230,230,0.81,722,24.04,0,0.56,2.13,2.75,0,0,11.36,N,N,N,N,N,1.5,9907
HV0005,B03406,,5/24/25 3:19,5/24/25 3:21,5/24/25 3:22,5/24/25 3:31,246,113,1.74,542,12.15,0,0.3,1.08,2.75,0,0,8.65,N,N,N,N,Y,1.5,9908
HV0003,B03404,B03404,4/20/25 10:23,4/20/25 10:26,4/20/25 10:27,4/20/25 10:42,78,168,3.01,936,14.29,0,0.35,1.26,0,0,0,13.69,N,N,N,N,N,0,9909
HV0005,B03406,,4/11/25 22:28,4/11/25 22:31,4/11/25 22:32,4/11/25 22:37,244,244,0.633,294,6.86,0,0.17,0.61,0,0,0,4,N,N,N,N,N,0,9910
HV0003,B03404,B03404,2/27/25 22:45,2/27/25 22:47,2/27/25 22:49,2/27/25 23:11,256,229,5.43,1313,37.97,0,0.97,3.57,2.75,0,9.51,30.16,N,N,N,N,N,1.5,9911
HV0005,B03406,,3/25/25 19:03,3/25/25 19:08,3/25/25 19:08,3/25/25 19:28,125,186,2.33,1204,18.93,0,0.47,1.68,2.75,0,0,15.49,N,N,N,N,N,1.5,9912
HV0003,B03404,B03404,5/5/25 21:53,5/5/25 21:58,5/5/25 21:58,5/5/25 22:31,158,263,6.41,1951,44.54,0,1.08,3.97,2.75,0,5.23,29.23,N,N,N,N,N,1.5,9913
HV0003,B03404,B03404,2/23/25 2:36,2/23/25 2:39,2/23/25 2:41,2/23/25 2:47,181,228,1.61,415,8.85,0,0.22,0.77,0,0,5,13.21,N,N,N,N,N,0,9914
HV0003,B03404,B03404,1/5/25 0:27,1/5/25 0:35,1/5/25 0:35,1/5/25 0:59,132,72,11.72,1410,34.68,0,1.08,3.49,0,2.5,0,30.64,N,N,N,N,N,0,9915
HV0005,B03406,,1/1/25 15:09,,1/1/25 15:17,1/1/25 15:27,125,79,1.739,597,12.76,0,0.35,1.13,2.75,0,0,8.19,N,N,N,N,N,0,9916
HV0005,B03406,,3/17/25 9:35,3/17/25 9:39,3/17/25 9:39,3/17/25 10:02,170,138,8.874,1340,41.47,6.72,1.2,4.5,2.75,2.5,9.57,28.62,N,N,N,N,N,1.5,9917
HV0003,B03404,B03404,1/29/25 15:13,1/29/25 15:16,1/29/25 15:18,1/29/25 15:30,213,212,2.42,678,14.68,0,0.4,1.3,0,0,0,12.76,N,N,N,N,N,0,9918
HV0003,B03404,B03404,5/29/25 13:41,5/29/25 13:43,5/29/25 13:44,5/29/25 13:56,95,95,1.01,718,10.08,0,0.25,0.9,0,0,0,8.66,N,N,N,N,N,0,9919
HV0003,B03404,B03404,5/24/25 0:38,5/24/25 0:46,5/24/25 0:47,5/24/25 1:02,29,123,3.3,877,14.32,0,0.36,1.27,0,0,5,13.51,N,N,N,N,N,0,9920
HV0003,B03404,B03404,4/23/25 20:14,4/23/25 20:15,4/23/25 20:21,4/23/25 20:34,164,114,1.67,785,30.7,0,0.73,2.71,2.75,0,0,17.34,N,N,N,N,N,1.5,9921
HV0003,B03404,B03404,4/20/25 12:24,4/20/25 12:27,4/20/25 12:28,4/20/25 13:07,170,265,23.06,2326,79.29,18.99,2.06,0,0,0,0,63.28,N,N,N,N,N,1.5,9922
HV0003,B03404,B03404,5/21/25 17:56,5/21/25 17:58,5/21/25 18:00,5/21/25 19:01,220,47,7.29,3657,52.92,0,1.32,4.7,0,0,0,47.21,N,N,N,N,N,0,9923
HV0005,B03406,,4/18/25 2:47,4/18/25 2:52,4/18/25 2:52,4/18/25 3:03,216,218,3.33,610,13.46,0,0.34,1.19,0,0,0,10.9,N,N,N,N,N,0,9924
HV0003,B03404,B03404,1/9/25 9:24,1/9/25 9:26,1/9/25 9:26,1/9/25 9:33,122,130,1.97,415,9.2,0,0.25,0.82,0,0,0,6.71,N,N,N,N,N,0,9925
HV0003,B03404,B03404,2/22/25 15:28,2/22/25 15:30,2/22/25 15:30,2/22/25 15:35,226,226,1.09,260,5.3,0,0.13,0.46,0,0,3,4,N,N,N,N,N,0,9926
HV0003,B03404,B03404,1/14/25 19:35,1/14/25 19:39,1/14/25 19:39,1/14/25 19:48,33,54,1.48,561,10.89,0,0.32,1.03,0,0,3,7.46,N,N,N,N,N,0,9927
HV0003,B03404,B03404,2/21/25 9:54,2/21/25 9:56,2/21/25 9:57,2/21/25 10:03,73,92,1.04,384,9.49,0,0.24,0.85,0,0,0,5.14,N,N,N,N,N,0,9928
HV0003,B03404,B03404,3/31/25 13:20,3/31/25 13:21,3/31/25 13:21,3/31/25 13:26,220,220,0.97,268,9.8,0,0.24,0.87,0,0,5,4.92,N,N,N,N,N,0,9929
